Feature,Weight
follow instruction,0.5954541158639027
savamob member,0.5952467859169783
member offer,0.5952467859169783
cost ppm,0.594974150669134
waiting text,0.5939482745671696
ur chance,0.5932676792541597
custcare wk,0.5932676792541597
dining experience,0.5931790073652353
following link,0.5931790073652353
dining,0.5931790073652353
enjoy dining,0.5931790073652353
week starting,0.592644999138716
xxx pic,0.5925072608508364
day stop,0.5925072608508364
tncs,0.5915482002523528
prize nd,0.5906381502962091
txtauction,0.5896128437243804
among,0.589495863032408
cam,0.5883064926255742
valentine day,0.5871209165324678
extra,0.5860171273303231
found,0.5853703571597204
randomly picked,0.5853182252401955
customer receive,0.5853182252401955
computer randomly,0.5853182252401955
waiting computer,0.5853182252401955
loyal,0.5853182252401955
picked loyal,0.5853182252401955
reward waiting,0.5853182252401955
xmas reward,0.5853182252401955
reward call,0.5853182252401955
loyal mobile,0.5853182252401955
mobile customer,0.5853182252401955
le,0.5852920022820216
radio,0.5843908710529055
la,0.5838328050105006
begin,0.5810944103932165
hotel,0.580604527454172
receipt,0.5801780425754838
friend fall,0.5797764439863894
discreet,0.5797764439863894
discreet text,0.5797764439863894
wx,0.5797678252813668
easy,0.5797608657020278
cash every,0.5793470455593559
answer,0.5792968728767248
claim easy,0.5785675928503987
urgent please,0.5770499437055687
polo ltd,0.574865078798056
suite london,0.574865078798056
min polo,0.574865078798056
ltd suite,0.574865078798056
hl please,0.574865078798056
customer min,0.574865078798056
london hl,0.574865078798056
prize go,0.574865078798056
polo,0.574865078798056
another customer,0.574865078798056
back busy,0.574865078798056
gb ipod,0.5736989967372189
gb,0.5736989967372189
free camera,0.5728596277672829
call free,0.572631327517049
free med,0.5725159204762156
farrell,0.5725159204762156
farrell swat,0.5725159204762156
film offer,0.5725159204762156
ref,0.5717436269443662
meet greet,0.5698601467212847
com txt,0.5693268069044478
unredeemed,0.5692145762572478
point claim,0.5692145762572478
show unredeemed,0.5692145762572478
supply cd,0.568943406300537
cup final,0.5687415833724508
tkts,0.5687415833724508
ur dream,0.5675832609609867
cum moro,0.5672688395451493
get phone,0.5672688395451493
handset,0.5671285163019374
video handset,0.5671285163019374
invited,0.5650013049410654
registered subscriber,0.5643993210022851
nokia get,0.5613369482163326
camera mobile,0.5611124979216366
colour camera,0.5611124979216366
caller,0.5609373372207301
cute,0.5603111148482937
stop customer,0.5602725553065883
dozen free,0.5602055605299988
dear helen,0.5602055605299988
game thedailydraw,0.5602055605299988
game great,0.5602055605299988
dozen,0.5602055605299988
borin,0.559768513837326
follow,0.5594905844966195
phone number,0.5570383845272385
flirting txt,0.5563086492578447
girl bloke,0.5563086492578447
eg girl,0.5563086492578447
zoe join,0.5563086492578447
girl zoe,0.5563086492578447
get chatting,0.5563086492578447
dont forget,0.5562570213234053
urgent nd,0.5562025170170937
text yes,0.55540072664336
vary,0.5549012080219098
contract,0.5543529659231811
free click,0.5535811213910056
downloads member,0.5535811213910056
ph,0.5520712827640251
go back,0.5507297673307124
sonyericsson,0.5504890444192438
motorola sonyericsson,0.5504890444192438
del sol,0.550381753803409
costa del,0.550381753803409
sol holiday,0.550381753803409
sol,0.550381753803409
costa,0.550381753803409
service inclusive,0.5484029121583938
stop extra,0.5484029121583938
extra charge,0.5484029121583938
unsubscribe stop,0.5484029121583938
credit pls,0.5484029121583938
charge help,0.5484029121583938
text credit,0.5484029121583938
sm service,0.5484029121583938
inclusive text,0.5484029121583938
detail great,0.5483635223369632
credit detail,0.5483635223369632
get pound,0.5483635223369632
cm,0.5482268010384461
picked,0.5478012762435364
operator claim,0.5477623227899265
brand new,0.5472820864507363
purchase,0.5456938171250638
pack,0.5456381221294224
christmas,0.544836773575454
bear,0.5441667464024917
learn,0.5412507437270988
genuine hmv,0.5412297752707182
genuine,0.5412297752707182
easy question,0.5412297752707182
post,0.5408855556683103
lion,0.5399034247071263
free mobile,0.5395720555966108
call quoting,0.5392342203394805
code standard,0.5392342203394805
quoting claim,0.5392342203394805
today voda,0.5392342203394805
quoting,0.5392342203394805
standard rate,0.5392342203394805
voda,0.5392342203394805
voda number,0.5392342203394805
nyt ec,0.5391929053282842
get txts,0.5378631396666917
capital,0.5376848928384604
gay chat,0.5371036284839673
top quality,0.536624584894392
choose top,0.536624584894392
mono,0.5364369474454467
phone free,0.536339044833927
ta,0.534309293550713
th,0.5311487061452752
logo pic,0.5302228135026958
spook,0.5302228135026958
hear,0.52992953903213
landline complimentary,0.5296752088602933
xh,0.5282994443026117
sk xh,0.5282994443026117
stoptxt,0.5274878849042337
alfie moon,0.5274811731886658
mob tell,0.5274811731886658
need song,0.5274811731886658
nokias poly,0.5274811731886658
nokias,0.5274811731886658
polys zed,0.5274811731886658
poly charity,0.5274811731886658
charity nokias,0.5274811731886658
ur txt,0.5274811731886658
profit charity,0.5274811731886658
txt tone,0.5274811731886658
song ur,0.5274811731886658
child need,0.5274811731886658
charity polys,0.5274811731886658
tone charity,0.5274811731886658
alfie,0.5274811731886658
moon child,0.5274811731886658
zed profit,0.5274811731886658
pin,0.5272004890434608
sexy single,0.5259466831347832
go another,0.5255971846198106
weekend,0.5252943836771115
setting,0.5245193726388997
ever,0.5244249902596656
fone,0.5241383214077959
pobox uz,0.5239328184186289
callcost ppm,0.523399498670513
mobilesvary,0.523399498670513
mobilesvary max,0.523399498670513
ppm mobilesvary,0.523399498670513
subscribe,0.5230066506076732
per msg,0.5224766996600277
oz,0.5210400317708278
last,0.52059310217448
year,0.5204750632408962
ur award,0.5203741710950861
fall love,0.5196388010956596
claim free,0.5194525928333777
na cum,0.5185136568959294
part send,0.5168765081044304
free auction,0.5168765081044304
auction take,0.5168765081044304
send nokia,0.5168765081044304
get win,0.5168765081044304
gnarl barkley,0.5158562419317703
get gnarl,0.5158562419317703
crazy ringtone,0.5158562419317703
go message,0.5158562419317703
gnarl,0.5158562419317703
could meet,0.5155177853487043
call land,0.5139346806369497
land line,0.5139346806369497
enough day,0.512896721993287
get next,0.512896721993287
day text,0.512896721993287
correct,0.51266628487861
savamob offer,0.5117772708376381
dogging location,0.5087118526212455
real dogging,0.5087118526212455
stopsms,0.5086370714089115
call stopsms,0.5086370714089115
guaranteed cash,0.5083932593767049
free visit,0.5067799794713164
tone ur,0.5066603105616976
link sent,0.5066210465859843
first,0.5056443320442874
game get,0.503597515605843
game setting,0.503597515605843
get rayman,0.503597515605843
score,0.5033261036233622
delivery tomorrow,0.5024768377623644
price line,0.5020842508563789
log,0.5018172915576925
crazy,0.5011987632117106
instruction,0.5003411292941425
per week,0.500227927951941
various,0.49959794199961
inc speak,0.49875696746774
holiday flight,0.49875696746774
flight inc,0.49875696746774
fancy chat,0.4979172700904071
dizzee,0.49748113530412147
dizzee racal,0.49748113530412147
game flirt,0.49748113530412147
flirt click,0.49748113530412147
text ok,0.497367402769479
spider,0.49705692333192436
eve,0.49613313082420507
address,0.4961132230101035
greet,0.49382308186365614
filthy film,0.49290354982676826
get filthy,0.49290354982676826
filth saristar,0.49290354982676826
film xxx,0.49290354982676826
filth,0.49290354982676826
prize enter,0.49269151627313584
personal detail,0.49269151627313584
detail prompt,0.49269151627313584
prompt careful,0.49269151627313584
mobile personal,0.49269151627313584
enter ur,0.49269151627313584
prompt,0.49269151627313584
delivery unable,0.49232394672225666
flirting,0.49217692019691583
euro cup,0.4920037727674231
final cash,0.4920037727674231
latest camera,0.4919067098324774
cancel send,0.49122574993396284
randomly,0.49089694731670236
call asap,0.4907613423564534
reach call,0.4907613423564534
attempt reach,0.4907613423564534
awarded either,0.49031875883158166
frog axel,0.488339861906689
eyed dont,0.488339861906689
eyed,0.488339861906689
cool mob,0.488339861906689
crazy frog,0.488339861906689
dont info,0.488339861906689
download week,0.488339861906689
frog,0.488339861906689
day wiv,0.48697811346922365
fink met,0.48697811346922365
fink,0.48697811346922365
dont fink,0.48697811346922365
followed gender,0.48549120074778906
gay men,0.48549120074778906
gender wither,0.48549120074778906
fml,0.4854274728192495
men,0.4844187133332161
goal team,0.4841597320274724
eg england,0.4841597320274724
england try,0.4841597320274724
england macedonia,0.4841597320274724
upload call,0.48407153590498714
photo upload,0.48407153590498714
added,0.48336301222729716
warner,0.4832164370198564
either cash,0.48304682315198816
info text,0.4830072385547374
ea,0.48289320147380965
ea otbox,0.48289320147380965
end txt,0.48289320147380965
xxxxxx,0.48273802917593095
fm,0.48267114383105675
fm chosen,0.48267114383105675
draw please,0.48267114383105675
easter prize,0.48267114383105675
credit account,0.48138439222042434
minute bt,0.4807842695969759
experience,0.48075861412343995
half,0.4805531607318875
weekly draw,0.480284514186791
cd gift,0.4799603000976577
surprise,0.4790683626791672
latest motorola,0.47801880222939447
min text,0.4752356470856401
msg cc,0.47509551579002
fixed,0.47463296111388115
hr,0.47353664609887325
etc,0.47330937463832934
mobile update,0.4732335440782765
entitled update,0.4732335440782765
help info,0.4729288196421968
linerental,0.47274676686825906
ringtone reply,0.47258010966947567
smashed,0.47239849356252034
ab sara,0.4718722286445846
ab,0.4718722286445846
dear subscriber,0.4705395691433769
elvis,0.4705395691433769
elvis presley,0.4705395691433769
rate app,0.4699321432378124
receive award,0.4699321432378124
ibiza,0.46907347207686767
wp,0.46907347207686767
sk wp,0.46907347207686767
ibiza holiday,0.46907347207686767
wp ppm,0.46907347207686767
call reply,0.46887855247386767
summer,0.4686396111035492
company txt,0.46749768446887124
enjoy community,0.46749768446887124
getting touch,0.46749768446887124
folk,0.46749768446887124
community sm,0.46749768446887124
folk waiting,0.46749768446887124
cm ae,0.46522456571994936
comuk cm,0.46522456571994936
help comuk,0.46522456571994936
qxj unsubscribe,0.46522456571994936
qxj,0.46522456571994936
login qxj,0.46522456571994936
comuk,0.46522456571994936
ae,0.46522456571994936
week offer,0.4648938498368638
claim week,0.4648938498368638
offer pc,0.4648938498368638
holder claim,0.4648938498368638
go apply,0.4648938498368638
pc please,0.4648938498368638
bout,0.46452454426599077
six,0.46408389086436025
info co,0.46391501256676854
call call,0.46265718430860264
date msg,0.46137224175893327
yo come,0.4612117548702555
tour,0.460785868337708
dload polyph,0.45890462547227184
call delivery,0.45772346766033134
end sptv,0.45691470818552576
correct incorrect,0.45691470818552576
devil,0.45691470818552576
devil detroit,0.45691470818552576
detroit red,0.45691470818552576
detroit,0.45691470818552576
txts orange,0.45611275732696505
freemsg hi,0.45608068117822825
rate call,0.455155568535505
cinema,0.4551380850587364
comp send,0.45384182680235335
contact today,0.4532862915313041
today draw,0.4532862915313041
chatting,0.45091196150484725
getting wet,0.45086635604653685
ga xxx,0.45086635604653685
cost textoperator,0.45086635604653685
around,0.4498482489873745
helen,0.44894070039447354
zoe,0.44863408747621875
hubby,0.44855862526692397
free bluetooth,0.4475746014321034
jane,0.4467492777807286
blu,0.4431442521516062
gbp mtmsg,0.44224577317445
must go,0.44224577317445
optout gbp,0.44224577317445
collect today,0.44224577317445
mobile must,0.44224577317445
nokia collect,0.44224577317445
today optout,0.44224577317445
havin,0.4422258644183257
laid tonight,0.4412742514297189
mob join,0.4412742514297189
ec msg,0.4412742514297189
min call,0.44044686325575294
eye ur,0.44036511300862013
foley ipod,0.44036511300862013
foley,0.44036511300862013
exciting prize,0.44036511300862013
na chat,0.43746796986686415
login,0.4365814561242791
shock,0.43433919709706215
informed,0.4343341865580651
brand,0.43392324305321994
recd,0.4338461689537465
text go,0.4337718600565834
st week,0.43370116937248765
pix,0.43359888167267385
urgent important,0.4333390635542681
xmas prize,0.4328559900999685
ending selected,0.43271271127222355
mths update,0.4319787275309211
wish get,0.43166315983674863
age perwksub,0.4307809065725364
awarded city,0.4307809065725364
win summer,0.4307809065725364
could win,0.4307809065725364
break could,0.4307809065725364
city break,0.4307809065725364
perwksub,0.4307809065725364
summer shopping,0.4307809065725364
txt store,0.4307809065725364
cock,0.4298563799312821
dear invited,0.42900668358540284
ldnw,0.4289190086727258
valentine,0.4287547999561768
med,0.42837832327224
ur lucky,0.4281694638674718
energy high,0.4280265980266319
end jsco,0.4280265980266319
winner specially,0.42706626025985417
ur mate,0.4264549228920561
freemsg fav,0.42599982903454425
fav xmas,0.42599982903454425
easter,0.4250648917840876
eg poly,0.424541181895013
find love,0.4245076302739538
free tarot,0.4245076302739538
get brand,0.4242804832971326
nokia mobile,0.423870961941742
awarded cd,0.4209295710952176
voucher gift,0.4209295710952176
wkly draw,0.4209295710952176
wanting,0.42057682430855436
min unlimited,0.4190453371528985
txt call,0.41815979671562786
dorothy com,0.41763583453801667
dorothy,0.41763583453801667
please go,0.4173001182866174
tcr,0.41713116238645587
latest nokia,0.4148864954120585
heard,0.41388077220043235
line claim,0.4135197116077557
vid,0.4126656304161539
week new,0.4115250195260804
eerie nokia,0.40982593999913286
eg tone,0.40982593999913286
dracula,0.40982593999913286
dracula title,0.40982593999913286
ghost addamsfa,0.40982593999913286
ghost,0.40982593999913286
exorcist twilight,0.40982593999913286
exorcist,0.40982593999913286
completely,0.4090979904331724
feeling hungry,0.4089110255439347
gay guy,0.4089110255439347
urgent trying,0.40858148008203465
cross ntwk,0.4084688315246891
ntwk min,0.4084688315246891
